# Stock Data
# Symbol,Company,Price

GWW, W. W. Grainger, 1202.13, 1140.16, 1094.03, 1134.98, 1175.29, 1229.77, 1269.03, 1389.77, 1295.61, 1182.67, 1205.40, 1132.18, 1114.58, 1029.25, 991.86, 910.94, 987.04, 1074.40, 1169.97, 1138.63, 1162.52, 1239.21, 1195.81, 1204.23, 1281.99, 1228.44, 1218.37, 1106.44, 1171.56, 1266.38, 1269.08, 1247.97, 1383.82, 1427.99, 1431.38, 1484.84, 1595.70, 1695.03, 1702.33, 1577.85, 1603.05, 1674.33, 1529.04, 1475.12, 1393.94, 1327.60, 1393.79, 1509.62, 1466.00, 1563.09, 1586.31, 1533.74, 1547.20, 1670.80, 1793.74, 1629.95, 1685.30, 1579.84, 1481.65, 1533.59, 1510.09, 1544.71, 1560.91, 1731.37, 1667.26, 1827.19, 1861.83, 1679.67, 1783.56, 1970.80, 1798.57, 1677.92, 1733.18, 1614.20, 1515.30, 1535.03, 1453.07, 1608.75, 1682.51, 1727.27, 1675.26, 1784.59, 1872.66, 1860.14, 1703.04, 1640.43, 1571.02, 1502.99, 1363.11, 1487.93, 1329.84, 1223.39, 1192.35, 1260.43, 1327.10, 1347.69, 1350.49, 1464.25, 1339.10, 1385.59, 1528.20, 1388.01, 1277.76, 1377.66, 1435.66, 1467.03, 1594.44, 1652.95, 1485.62, 1340.15, 1244.00, 1314.27, 1246.52, 1369.18, 1428.57, 1476.47, 1436.54, 1529.43, 1365.02, 1221.27
COR, Cencora, 365.43, 358.34, 319.81, 339.24, 315.86, 341.44, 333.79, 341.42, 321.58, 356.37, 321.92, 345.38, 332.93, 352.79, 383.44, 373.53, 393.86, 394.55, 419.95, 392.82, 411.31, 400.38, 404.74, 428.23, 434.97, 456.75, 485.75, 451.91, 459.68, 451.39, 486.20, 536.49, 564.65, 517.12, 513.33, 551.55, 549.30, 550.98, 524.35, 518.67, 538.55, 520.80, 537.96, 563.15, 618.02, 601.20, 558.15, 498.48, 474.35, 452.94, 411.47, 414.72, 399.55, 417.56, 382.70, 422.22, 463.89, 473.85, 479.82, 488.64, 515.87, 471.11, 470.93, 476.02, 434.46, 436.47, 453.90, 427.01, 392.75, 369.53, 352.18, 370.37, 363.35, 400.18, 400.85, 396.92, 405.33, 416.86, 450.76, 457.17, 439.57, 393.77, 393.10, 377.06, 403.31, 403.23, 419.07, 431.91, 406.16, 410.32, 446.50, 491.21, 440.10, 423.35, 457.03, 492.56, 526.09, 521.53, 529.41, 551.07, 518.75, 510.71, 510.52, 517.28, 460.73, 442.10, 400.09, 435.20, 390.87, 362.65, 347.62, 334.27, 341.83, 307.61, 315.51, 327.14, 358.90, 373.20, 355.13, 374.54
NXPI, NXP Semiconductors, 249.26, 253.39, 261.99, 250.61, 239.19, 220.54, 227.18, 209.84, 199.88, 196.40, 215.82, 218.65, 242.18, 268.82, 242.31, 223.14, 229.18, 238.10, 241.86, 260.23, 242.35, 266.53, 270.69, 255.95, 244.30, 257.64, 264.52, 274.04, 277.64, 248.94, 227.14, 227.07, 225.61, 206.93, 187.43, 197.75, 218.67, 204.64, 187.28, 199.93, 216.91, 211.69, 211.69, 203.65, 181.60, 189.51, 193.39, 190.51, 171.59, 169.25, 177.29, 158.59, 141.15, 142.34, 138.44, 137.39, 147.54, 158.04, 174.78, 169.72, 183.95, 174.42, 188.61, 194.26, 192.34, 204.44, 189.56, 192.44, 198.90, 191.06, 205.52, 195.72, 213.35, 230.41, 224.07, 230.66, 217.82, 233.32, 209.30, 214.35, 233.09, 239.07, 236.45, 249.07, 233.79, 241.22, 258.65, 273.14, 252.88, 248.92, 245.78, 258.18, 284.00, 309.82, 328.20, 359.07, 394.93, 354.39, 336.06, 328.62, 324.64, 289.72, 280.43, 286.69, 269.99, 249.53, 266.35, 258.63, 231.89, 229.86, 221.43, 198.56, 185.90, 196.06, 199.65, 190.14, 187.06, 197.71, 198.54, 210.05
KR, Kroger, 68.68, 75.05, 68.36, 64.30, 58.21, 53.49, 47.64, 52.65, 47.60, 45.20, 44.83, 43.54, 43.83, 47.34, 46.57, 43.04, 40.02, 38.54, 40.16, 38.08, 38.93, 40.22, 43.88, 47.61, 50.85, 53.33, 51.68, 57.10, 52.31, 52.93, 51.93, 54.77, 58.22, 57.82, 57.52, 52.37, 56.00, 53.22, 56.31, 55.52, 49.66, 53.13, 51.16, 49.94, 45.39, 50.08, 50.47, 50.67, 56.23, 54.29, 52.48, 46.71, 50.04, 49.75, 51.65, 50.72, 46.34, 49.22, 53.97, 53.18, 54.92, 49.68, 47.11, 45.56, 41.71, 41.67, 39.79, 39.30, 36.28, 39.42, 40.19, 37.84, 33.98, 34.70, 32.08, 31.38, 31.97, 29.65, 31.19, 32.32, 30.85, 27.80, 29.73, 30.01, 28.44, 27.59, 30.15, 30.49, 33.28, 32.63, 30.17, 33.43, 34.14, 30.63, 29.42, 26.78, 26.82, 26.13, 28.71, 29.55, 30.88, 32.29, 32.44, 31.85, 28.72, 31.72, 30.81, 27.76, 26.20, 25.22, 25.46, 25.31, 25.22, 22.78, 24.71, 26.24, 26.97, 24.67, 23.90, 22.06
RMD, ResMed, 259.29, 285.51, 293.43, 272.32, 289.44, 291.91, 313.10, 341.09, 337.01, 340.60, 371.47, 332.61, 361.51, 327.82, 300.69, 320.85, 319.45, 341.99, 366.69, 383.67, 342.55, 317.91, 339.08, 376.11, 411.44, 370.04, 407.81, 383.91, 384.34, 401.35, 364.82, 369.33, 396.00, 417.49, 441.79, 410.76, 432.16, 409.78, 419.98, 415.45, 414.40, 447.68, 458.28, 500.16, 531.48, 480.85, 480.07, 526.34, 562.61, 604.23, 582.44, 605.82, 652.34, 705.21, 729.11, 773.02, 761.83, 793.09, 827.94, 833.99, 879.66, 882.83, 949.21, 968.35, 931.91, 875.46, 888.53, 815.18, 742.62, 663.52, 730.42, 722.97, 686.06, 733.39, 733.71, 677.16, 646.86, 613.11, 588.80, 543.45, 573.23, 598.08, 657.57, 608.99, 575.31, 575.17, 521.94, 511.56, 499.88, 551.91, 563.31, 607.71, 541.94, 594.38, 617.93, 556.67, 505.93, 509.32, 543.33, 565.29, 561.10, 504.79, 484.94, 456.38, 490.67, 442.39, 411.95, 396.19, 370.75, 373.82, 405.90, 386.44, 380.89, 350.46, 315.73, 314.60, 301.50, 332.74, 358.89, 340.22
XYL, Xylem Inc., 126.71, 122.21, 135.61, 142.16, 139.97, 146.66, 151.24, 167.21, 148.98, 149.56, 159.64, 156.17, 156.00, 148.21, 140.92, 145.32, 151.06, 135.34, 131.36, 117.95, 123.13, 119.01, 115.77, 109.53, 109.20, 98.48, 88.64, 81.75, 83.32, 80.08, 74.80, 66.83, 61.25, 65.47, 65.10, 61.29, 61.68, 59.09, 64.88, 64.67, 69.31, 67.01, 64.84, 65.79, 64.38, 60.16, 61.39, 61.53, 61.51, 58.29, 52.92, 49.43, 51.64, 48.88, 48.06, 52.83, 53.86, 55.46, 58.87, 57.86, 58.78, 61.85, 63.64, 63.07, 69.54, 76.81, 84.77, 93.34, 83.69, 79.09, 77.46, 73.40, 76.83, 76.16, 77.63, 74.03, 76.42, 81.03, 80.06, 72.67, 80.14, 74.91, 67.69, 69.70, 65.35, 71.60, 74.72, 79.97, 71.53, 76.44, 77.75, 80.79, 77.44, 76.72, 78.59, 86.70, 77.91, 72.74, 74.46, 69.33, 66.06, 71.03, 76.23, 84.48, 82.76, 85.18, 87.46, 92.99, 88.02, 91.90, 95.74, 100.72, 105.79, 110.75, 112.82, 109.75, 104.74, 95.09, 94.11, 86.08
MCD, McDonald's, 323.50, 338.37, 336.69, 304.80, 281.31, 301.70, 297.77, 295.37, 294.27, 301.24, 330.45, 310.30, 335.68, 330.74, 343.39, 363.36, 399.10, 398.16, 362.07, 394.61, 405.55, 405.34, 448.22, 410.00, 396.25, 364.24, 330.70, 309.48, 302.13, 280.26, 296.05, 301.86, 318.58, 312.73, 292.35, 296.17, 311.66, 336.21, 349.79, 323.57, 344.87, 338.15, 316.33, 338.67, 343.90, 317.17, 318.12, 349.05, 317.40, 300.59, 304.85, 312.38, 321.01, 314.33, 281.58, 296.10, 311.74, 279.63, 253.15, 236.16, 238.23, 260.87, 253.83, 239.02, 264.00, 244.74, 247.72, 239.23, 233.46, 230.36, 221.30, 221.72, 223.91, 201.88, 194.43, 189.42, 170.63, 155.53, 157.93, 172.78, 176.58, 192.71, 194.99, 192.53, 175.72, 189.58, 193.00, 199.40, 182.78, 184.82, 172.58, 167.77, 183.99, 173.56, 191.45, 175.93, 177.40, 164.56, 170.52, 177.71, 195.37, 199.77, 186.22, 194.30, 192.92, 192.25, 173.30, 173.02, 167.64, 160.31, 154.83, 163.43, 169.59, 187.25, 206.72, 200.70, 207.45, 226.84, 238.26, 262.99
NEE, NextEra Energy, 91.19, 90.96, 91.43, 87.81, 84.89, 84.30, 92.47, 88.81, 83.35, 91.51, 88.07, 95.28, 95.79, 103.12, 100.73, 104.41, 110.65, 120.50, 118.69, 112.31, 111.98, 110.87, 116.71, 107.44, 98.31, 94.30, 103.30, 106.06, 100.87, 98.01, 97.85, 92.40, 85.92, 81.89, 80.82, 75.09, 77.94, 84.32, 78.93, 87.17, 86.71, 88.57, 81.51, 77.52, 79.83, 86.42, 94.02, 99.70, 99.27, 107.92, 113.03, 111.78, 106.03, 95.80, 94.49, 101.47, 107.90, 107.76, 114.99, 118.40, 117.97, 105.19, 108.74, 119.69, 122.29, 134.08, 145.54, 151.34, 152.31, 140.88, 146.40, 154.71, 158.92, 161.30, 175.64, 180.84, 168.42, 178.50, 167.98, 167.40, 170.64, 159.68, 174.18, 185.65, 177.14, 181.85, 166.44, 160.10, 146.14, 132.72, 142.76, 147.96, 133.87, 139.82, 142.49, 151.04, 157.76, 141.35, 155.37, 165.13, 182.50, 186.30, 188.32, 200.02, 189.14, 187.37, 176.24, 179.84, 185.18, 190.15, 185.59, 173.24, 191.51, 197.30, 187.36, 177.24, 169.53, 152.02, 163.27, 159.56
BMY, Bristol Myers Squibb, 60.18, 60.30, 58.44, 54.49, 60.03, 64.48, 69.78, 71.78, 66.61, 72.60, 71.47, 70.64, 64.58, 59.88, 58.71, 59.51, 59.35, 63.64, 69.52, 65.87, 71.00, 73.80, 79.62, 85.88, 82.25, 80.68, 85.35, 79.49, 71.08, 71.01, 64.49, 57.44, 56.09, 60.68, 60.30, 56.31, 53.16, 57.69, 60.35, 65.10, 59.60, 54.81, 54.29, 50.73, 52.43, 54.20, 56.38, 50.41, 45.41, 41.48, 45.66, 44.64, 46.52, 43.94, 48.31, 46.88, 45.58, 47.03, 51.29, 54.98, 50.40, 52.08, 50.46, 47.02, 51.40, 56.07, 49.94, 47.19, 42.18, 37.99, 41.07, 37.38, 41.11, 41.86, 38.73, 38.35, 42.23, 44.58, 47.06, 45.29, 46.09, 44.89, 41.80, 37.76, 38.55, 40.87, 40.58, 36.44, 35.53, 33.49, 35.06, 36.20, 35.27, 36.52, 39.09, 37.04, 33.88, 31.41, 34.57, 35.76, 35.97, 36.72, 34.76, 31.63, 34.90, 35.88, 37.33, 35.62, 32.36, 34.92, 33.17, 33.50, 34.19, 32.22, 35.29, 31.52, 33.18, 36.03, 32.87, 32.17
MCK, McKesson Corporation, 944.20, 1021.99, 963.48, 1065.17, 988.72, 983.41, 973.90, 944.45, 1025.98, 1083.25, 1040.10, 995.29, 933.81, 855.37, 765.83, 815.66, 817.80, 854.12, 789.72, 733.41, 691.75, 725.57, 654.38, 676.09, 715.53, 749.02, 822.93, 907.70, 820.73, 759.44, 786.28, 857.07, 762.83, 772.07, 762.32, 770.44, 754.70, 672.81, 709.18, 725.52, 798.52, 828.97, 783.91, 811.50, 861.49, 821.88, 739.54, 756.09, 806.66, 720.33, 677.36, 704.14, 712.41, 759.00, 792.26, 843.32, 787.22, 701.20, 741.30, 713.73, 769.01, 718.99, 776.02, 712.54, 770.66, 709.18, 730.37, 767.07, 705.78, 769.47, 787.64, 850.02, 761.70, 724.51, 666.46, 655.40, 722.06, 714.61, 745.04, 722.87, 750.75, 762.15, 688.59, 649.72, 649.47, 623.90, 641.96, 636.84, 682.89, 621.47, 607.16, 613.87, 565.11, 576.44, 585.55, 557.88, 545.63, 570.67, 537.96, 572.14, 538.32, 481.77, 453.92, 426.87, 414.30, 381.10, 361.22, 360.70, 324.92, 292.95, 297.91, 319.59, 298.45, 266.75, 281.23, 282.48, 292.66, 306.11, 287.17, 294.96
CPB, Campbell Soup Company, 29.16, 28.14, 26.91, 29.33, 29.23, 30.32, 29.05, 26.54, 24.95, 24.84, 23.70, 21.96, 23.45, 23.93, 24.73, 25.74, 27.21, 24.46, 22.88, 22.76, 23.47, 21.89, 19.62, 18.76, 16.87, 18.28, 17.88, 18.54, 17.00, 17.94, 19.78, 21.59, 19.48, 17.83, 17.53, 18.73, 16.88, 18.14, 16.69, 15.22, 13.63, 13.19, 13.26, 14.03, 13.35, 12.41, 12.43, 12.36, 12.26, 12.70, 14.05, 13.11, 12.30, 13.02, 13.04, 12.06, 12.28, 12.69, 13.55, 14.77, 14.14, 14.54, 14.95, 13.53, 12.37, 11.42, 10.29, 11.17, 11.72, 11.94, 12.10, 12.98, 11.60, 10.67, 10.26, 10.47, 10.46, 11.21, 11.93, 12.49, 13.12, 13.41, 14.54, 15.28, 16.06, 16.25, 17.75, 17.60, 16.96, 16.88, 17.94, 16.81, 15.11, 13.99, 13.67, 14.04, 15.47, 16.77, 17.83, 15.96, 15.56, 17.21, 18.19, 17.38, 16.36, 16.76, 18.35, 19.74, 17.79, 19.21, 20.24, 20.23, 20.53, 18.65, 16.61, 17.41, 18.39, 18.06, 16.20, 15.83
CHRW, C.H. Robinson, 196.77, 178.78, 184.48, 176.63, 191.95, 172.66, 179.57, 179.83, 182.34, 194.59, 177.70, 179.82, 187.64, 190.74, 205.94, 221.91, 223.38, 200.33, 203.77, 206.67, 209.30, 187.05, 199.83, 218.46, 201.51, 198.16, 181.16, 198.77, 213.73, 219.13, 210.55, 223.10, 239.64, 242.01, 243.79, 267.00, 268.89, 253.54, 244.06, 259.68, 250.56, 263.37, 250.42, 242.17, 258.67, 231.99, 252.25, 273.38, 295.85, 297.48, 292.22, 272.05, 262.31, 257.79, 229.78, 206.92, 216.41, 210.82, 215.35, 193.31, 180.02, 182.92, 191.46, 189.47, 180.45, 178.59, 177.87, 196.36, 183.84, 166.71, 162.18, 169.37, 186.21, 180.02, 192.12, 178.06, 164.60, 149.99, 165.45, 156.67, 159.15, 175.08, 157.83, 168.47, 170.38, 157.72, 156.86, 143.39, 144.64, 148.05, 144.88, 157.12, 156.67, 151.93, 157.53, 143.93, 129.20, 139.51, 139.62, 127.39, 117.71, 129.33, 130.68, 121.67, 119.66, 112.95, 122.07, 131.23, 120.53, 125.51, 125.83, 134.27, 143.29, 158.99, 155.39, 153.77, 140.79, 147.90, 149.66, 138.10
NEM, Newmont, 123.89, 115.92, 128.10, 138.06, 137.20, 138.53, 136.38, 146.64, 132.76, 144.58, 136.85, 146.09, 145.08, 144.54, 134.22, 121.68, 125.22, 130.99, 141.23, 139.61, 147.12, 163.06, 179.33, 187.41, 201.80, 183.72, 198.98, 202.23, 213.03, 202.56, 185.85, 169.93, 154.32, 139.18, 148.55, 145.68, 134.67, 126.85, 113.50, 105.73, 110.63, 110.51, 105.61, 96.70, 89.25, 95.75, 96.39, 92.70, 88.20, 94.95, 90.88, 99.35, 88.77, 85.81, 94.76, 95.15, 87.61, 90.00, 92.35, 97.55, 90.24, 83.57, 89.90, 99.32, 100.95, 105.35, 94.52, 93.20, 87.91, 89.00, 94.90, 98.18, 104.10, 99.75, 102.13, 103.87, 112.93, 104.04, 105.86, 100.56, 104.31, 105.28, 101.39, 96.28, 92.75, 86.05, 94.40, 102.96, 96.63, 100.63, 105.99, 100.23, 92.96, 91.77, 93.12, 98.73, 103.75, 99.03, 96.23, 105.62, 100.57, 92.37, 95.16, 99.58, 89.56, 84.71, 83.96, 80.64, 89.34, 92.77, 88.18, 90.88, 91.18, 81.95, 87.66, 79.05, 83.44, 74.44, 66.66, 71.16
ALB, Albemarle Corporation, 176.03, 177.65, 162.66, 146.76, 141.39, 140.13, 140.39, 140.30, 147.42, 158.40, 172.99, 169.10, 178.91, 169.59, 171.91, 189.36, 187.48, 200.81, 209.38, 190.95, 193.75, 198.28, 179.36, 188.70, 192.45, 189.19, 175.18, 162.95, 170.19, 154.05, 156.48, 141.66, 147.13, 141.45, 152.72, 167.74, 180.95, 163.09, 170.59, 157.93, 149.26, 150.24, 135.30, 126.21, 119.91, 119.43, 119.86, 114.62, 117.19, 129.22, 127.54, 135.54, 141.99, 127.89, 140.38, 128.59, 130.41, 133.01, 123.35, 136.91, 126.10, 118.47, 121.51, 133.94, 144.69, 136.36, 127.56, 117.28, 121.29, 108.11, 106.17, 97.33, 89.37, 80.15, 85.27, 87.68, 86.02, 88.24, 97.21, 88.04, 87.54, 79.00, 74.68, 77.19, 81.44, 86.79, 83.38, 87.69, 82.94, 84.52, 82.94, 78.72, 78.74, 85.86, 91.47, 85.04, 84.08, 81.65, 76.39, 71.95, 72.72, 76.64, 82.10, 87.89, 86.79, 77.91, 80.05, 77.53, 71.46, 67.15, 62.17, 61.56, 66.31, 68.93, 71.87, 76.97, 74.54, 75.96, 71.79, 77.02
MCO, Moody's Corporation, 415.20, 445.57, 399.24, 410.25, 392.58, 374.92, 389.59, 358.85, 347.52, 377.59, 405.98, 440.61, 469.76, 479.02, 498.38, 491.43, 441.54, 481.70, 525.61, 558.97, 577.99, 571.30, 617.32, 563.65, 534.60, 572.40, 535.15, 569.43, 622.97, 598.22, 655.75, 616.51, 565.86, 576.56, 561.18, 539.24, 593.47, 596.03, 633.41, 577.29, 632.29, 669.32, 630.98, 681.39, 680.74, 667.66, 616.11, 618.29, 683.97, 637.85, 612.72, 625.23, 609.27, 584.95, 537.88, 558.50, 517.78, 521.38, 507.57, 480.20, 441.61, 462.58, 434.19, 392.77, 383.78, 406.50, 413.56, 379.46, 340.91, 355.48, 377.43, 398.38, 418.97, 460.30, 510.15, 496.83, 470.94, 473.24, 501.79, 503.08, 502.27, 546.47, 526.35, 544.28, 511.91, 528.14, 526.81, 491.16, 451.98, 411.27, 393.98, 389.72, 349.99, 387.56, 416.49, 443.58, 413.81, 381.18, 418.91, 423.40, 408.58, 373.23, 384.82, 357.96, 385.19, 382.99, 349.73, 363.50, 401.67, 410.39, 403.65, 431.82, 425.32, 396.89, 366.83, 335.65, 308.86, 277.17, 269.59, 259.88
ROST, Ross Stores, 192.31, 211.42, 189.04, 179.78, 183.01, 185.09, 193.85, 200.82, 188.00, 192.07, 207.19, 198.13, 185.35, 199.89, 221.35, 239.79, 233.87, 227.84, 206.08, 207.17, 212.59, 200.68, 215.66, 201.21, 206.49, 214.70, 232.86, 253.02, 239.80, 218.95, 196.48, 185.93, 190.93, 207.93, 188.19, 167.71, 151.27, 161.94, 171.11, 164.79, 162.67, 166.12, 170.79, 184.76, 182.18, 172.75, 183.54, 193.83, 186.30, 167.78, 152.28, 159.52, 157.04, 172.30, 189.38, 180.06, 193.54, 196.27, 200.85, 189.61, 200.28, 210.65, 223.41, 247.44, 258.48, 256.58, 251.38, 238.19, 240.01, 217.39, 205.14, 205.88, 191.30, 173.81, 169.73, 188.28, 189.31, 202.39, 221.25, 198.22, 218.77, 208.56, 197.80, 192.29, 213.09, 226.73, 229.94, 210.60, 228.72, 224.42, 238.71, 231.05, 250.18, 247.75, 239.11, 238.89, 236.50, 260.88, 269.62, 288.65, 270.27, 263.17, 283.68, 287.29, 279.99, 296.18, 313.56, 341.69, 350.33, 383.22, 359.61, 344.92, 377.15, 404.47, 404.44, 384.70, 368.05, 383.47, 369.07, 349.35
XYZ, Block Inc., 53.87, 55.86, 58.78, 55.73, 57.16, 57.55, 58.24, 56.13, 52.52, 47.91, 44.96, 48.58, 43.66, 43.26, 41.09, 42.80, 44.57, 44.98, 46.66, 50.30, 50.72, 50.48, 52.03, 52.60, 49.65, 53.51, 51.97, 53.86, 57.89, 59.68, 57.08, 58.18, 52.51, 50.01, 44.83, 48.30, 51.32, 54.08, 48.59, 49.31, 44.80, 40.95, 37.92, 40.96, 38.55, 36.14, 36.63, 35.00, 32.95, 29.71, 32.31, 31.94, 32.20, 29.92, 32.12, 29.66, 28.31, 31.24, 27.96, 26.03, 23.48, 21.97, 19.67, 19.47, 19.06, 17.77, 15.99, 15.98, 16.00, 14.26, 14.61, 14.10, 13.14, 13.80, 14.30, 15.04, 15.51, 14.71, 15.93, 16.14, 17.64, 16.90, 15.91, 17.09, 16.47, 14.79, 15.59, 14.53, 14.64, 14.30, 14.54, 14.77, 13.90, 14.84, 14.66, 15.84, 17.25, 16.90, 16.74, 17.93, 18.64, 18.99, 17.51, 16.45, 17.01, 18.66, 17.91, 17.09, 18.27, 16.28, 16.28, 17.32, 18.84, 17.46, 15.66, 13.96, 13.29, 13.54, 13.54, 14.07
CVNA, Carvana Co., 365.94, 403.29, 364.47, 350.17, 356.02, 341.19, 351.72, 367.32, 378.00, 337.57, 353.45, 388.29, 387.36, 412.84, 444.14, 429.32, 395.28, 426.90, 396.90, 371.23, 343.44, 348.61, 363.12, 401.60, 429.37, 437.67, 395.86, 389.43, 370.80, 388.66, 412.36, 442.99, 451.60, 432.06, 427.56, 388.04, 400.79, 433.44, 401.36, 434.53, 426.54, 415.83, 392.83, 385.02, 427.00, 407.90, 401.00, 373.30, 335.94, 335.60, 371.04, 350.01, 349.32, 334.06, 346.12, 339.11, 355.53, 352.87, 337.47, 351.98, 317.85, 295.46, 282.04, 284.14, 260.29, 283.84, 254.04, 253.15, 242.42, 261.89, 237.57, 233.78, 232.16, 254.72, 261.56, 282.08, 257.40, 268.65, 268.69, 269.77, 256.08, 251.07, 257.22, 248.75, 239.01, 226.45, 221.41, 223.27, 246.45, 236.73, 262.33, 240.82, 233.58, 250.43, 226.55, 202.74, 214.97, 194.69, 199.74, 219.61, 239.35, 242.07, 265.96, 287.56, 311.26, 284.05, 295.17, 313.68, 335.34, 344.85, 369.82, 407.46, 418.55, 391.82, 363.21, 351.33, 325.83, 339.77, 355.26, 326.56
IDXX, Idexx Laboratories, 647.63, 586.93, 599.24, 600.92, 636.98, 623.04, 573.29, 613.67, 629.59, 627.77, 656.76, 643.57, 677.53, 615.40, 566.79, 609.99, 674.70, 685.29, 615.37, 582.03, 563.97, 561.29, 610.32, 571.81, 542.44, 565.86, 575.35, 590.04, 610.82, 612.23, 591.46, 565.96, 516.72, 491.55, 509.29, 548.91, 535.51, 487.44, 450.81, 495.07, 454.08, 452.03, 467.54, 450.48, 421.28, 452.08, 412.35, 452.98, 475.29, 443.05, 450.81, 498.68, 499.68, 491.12, 471.15, 515.75, 532.96, 484.49, 535.55, 503.28, 542.62, 590.67, 616.35, 647.68, 692.11, 617.78, 555.36, 574.27, 563.27, 574.21, 540.60, 509.93, 519.65, 483.34, 535.06, 578.43, 531.22, 540.53, 525.48, 514.57, 487.42, 456.71, 447.23, 445.94, 400.76, 417.70, 462.38, 452.70, 443.17, 459.40, 453.13, 501.81, 549.86, 547.13, 492.57, 522.75, 521.26, 499.09, 452.34, 445.84, 477.93, 447.30, 462.78, 499.04, 468.30, 510.11, 466.49, 492.62, 478.11, 437.38, 481.14, 518.77, 540.14, 592.06, 627.49, 658.85, 719.74, 657.23, 705.84, 780.73
GNRC, Generac, 214.94, 197.54, 189.41, 186.74, 186.20, 190.43, 205.16, 215.70, 221.08, 211.96, 210.01, 205.83, 214.18, 230.46, 210.91, 196.41, 181.47, 195.35, 207.81, 205.96, 197.04, 186.22, 175.54, 177.63, 175.91, 164.27, 168.77, 166.63, 179.17, 186.30, 172.97, 174.76, 183.08, 164.16, 152.47, 140.43, 130.09, 131.40, 130.16, 119.05, 122.52, 134.74, 131.04, 133.78, 141.22, 154.75, 152.33, 152.32, 167.77, 152.17, 150.26, 153.51, 147.61, 162.49, 154.05, 163.16, 162.45, 158.59, 151.59, 142.34, 138.73, 127.34, 131.73, 135.01, 121.32, 132.93, 144.59, 158.10, 164.77, 168.91, 154.88, 154.60, 141.47, 151.59, 143.87, 140.81, 143.95, 133.90, 120.99, 134.02, 129.82, 119.37, 120.32, 120.83, 133.41, 119.19, 110.71, 102.17, 93.59, 92.74, 101.57, 104.85, 115.64, 104.03, 99.53, 98.26, 106.38, 96.19, 91.80, 93.18, 95.92, 86.88, 91.90, 84.86, 83.47, 89.72, 80.20, 87.65, 78.15, 83.58, 75.22, 76.54, 84.10, 75.71, 82.32, 76.50, 74.31, 68.43, 75.91, 77.98
DRI, Darden Restaurants, 212.58, 208.23, 203.77, 193.37, 213.65, 198.76, 202.92, 196.34, 205.50, 208.49, 224.22, 214.21, 210.14, 208.13, 229.38, 227.30, 216.53, 211.59, 228.68, 219.76, 236.86, 221.41, 229.28, 252.55, 238.81, 243.62, 244.49, 250.09, 245.48, 237.03, 213.81, 236.14, 245.87, 235.41, 236.38, 261.48, 256.89, 246.59, 255.38, 232.26, 207.06, 213.90, 214.60, 194.73, 212.95, 221.89, 237.70, 220.42, 221.85, 226.05, 234.39, 227.64, 210.57, 216.69, 198.19, 196.59, 205.96, 193.01, 202.35, 190.26, 189.73, 176.14, 173.28, 170.44, 167.23, 184.74, 191.55, 199.27, 196.14, 180.78, 163.98, 165.98, 157.69, 166.44, 155.18, 140.69, 138.99, 130.32, 136.66, 138.72, 133.71, 134.43, 126.69, 128.58, 121.59, 121.54, 113.07, 119.87, 129.78, 133.04, 138.57, 153.00, 145.42, 142.34, 151.23, 149.29, 149.44, 150.23, 141.02, 134.26, 125.87, 136.71, 125.88, 137.46, 129.11, 119.92, 113.13, 113.79, 110.53, 111.59, 112.00, 102.45, 107.88, 110.90, 112.17, 122.37, 131.97, 133.02, 133.75, 134.81
CPAY, Corpay, 346.25, 361.51, 336.37, 343.92, 327.81, 353.13, 336.92, 327.45, 313.07, 311.74, 305.64, 307.03, 289.52, 310.54, 282.03, 277.64, 304.73, 294.60, 269.91, 254.37, 238.24, 240.61, 255.32, 229.23, 235.84, 216.44, 217.03, 239.18, 240.83, 224.25, 218.21, 224.67, 243.37, 242.95, 239.73, 226.53, 208.35, 208.56, 191.51, 177.67, 161.93, 178.57, 180.79, 186.10, 166.07, 157.86, 150.82, 142.02, 141.41, 128.24, 114.59, 122.39, 112.39, 123.01, 109.59, 109.93, 112.56, 118.53, 121.72, 126.66, 133.56, 138.67, 140.75, 141.40, 130.64, 127.16, 118.84, 107.50, 112.56, 107.24, 96.88, 88.81, 83.89, 89.52, 86.15, 84.08, 90.68, 92.91, 84.11, 88.26, 81.50, 86.33, 93.41, 87.13, 86.83, 80.94, 75.77, 83.44, 76.86, 77.14, 77.25, 79.67, 77.85, 71.63, 75.44, 70.25, 70.84, 64.01, 69.52, 64.34, 70.70, 68.86, 75.06, 73.72, 69.08, 66.29, 70.32, 77.15, 71.01, 69.93, 76.67, 81.60, 77.57, 79.54, 74.90, 80.15, 78.60, 80.29, 86.15, 92.39
